id,name,text,trans
27,ラカム/拉卡姆,このままじゃ、\n原因を解明する前に\n俺達のほうが──,再这样下去，\n还没查明原因\n我们反倒先——
28,,ラカムが腰を下ろそうとしたそのとき、\n姬塔は岩肌にもたれかかる\n職人達の姿を見つける。,就在拉卡姆准备坐下时，\n姬塔发现了靠在岩壁上的\n工匠们。
29,頭領,…………,…………
31,ティアマト/提亚玛特,────,————
32,ルリア/露莉亚,み、みなさん、大丈夫ですか！？,大、大家没事吧！？
33,,一行は職人達のもとに駆け寄ると、\n医者から預かってきた薬と食料を\n分け与える。,一行人跑到工匠们身边，\n把从医生那里带来的药物与食物\n分给他们。
34,頭領,はぁ、はぁ……助かった……\nこのままここで\n野垂れ死んじまうかと思ったぜ……,哈啊、哈啊……得救了……\n我还以为自己要\n就这么死在这里了……
35,ラカム/拉卡姆,ここを這い出てきた奴から、\nまだ仲間が洞窟にいるかもしれねぇ、\nって聞いてな。,从这里爬出去的那个人告诉我们，\n可能还有同伴留在洞窟里。
36,頭領,ははっ……\nそりゃありがてぇ……,哈哈……\n那可真是太感谢了……
37,ルリア/露莉亚,もう安心してくださいね。\n避難所まで私達が付き添います。,已经不用担心了。\n我们会陪你们走到避难所。
38,頭領,すまねぇな……,麻烦你们了……
40,頭領,おう、お前達！\nもうひと踏ん張りだ！,喂，伙计们！\n再加把劲！
41,,一行に付き添われながら、\n職人達は洞窟の入り口に向かって\n懸命に歩き出す。,在一行人的陪同下，\n工匠们竭尽全力朝\n洞窟入口走去。
42,,しかし……,然而……
43,？？？,ウォォォ……,呜噢噢噢……
44,ティアマト/提亚玛特,────！,————！
45,ビィ/碧,なんだ？　いまの……\n魔物の唸り声みてーな……,什么？刚才那是……\n听起来像魔物的低吼……
46,ルリア/露莉亚,風が鳴った音……\nかもしれません。\nけど……,也可能是\n风声……\n可是……
47,ラカム/拉卡姆,魔物だってんなら問題だな。\nこの目で確かめといたほうがいいか……,如果真是魔物就麻烦了。\n最好还是亲眼确认一下……
48,,洞窟の奥を睨む\n姬塔一行の姿を見て\n職人達は互いに視線を交わす。,看到姬塔一行\n凝视洞窟深处的模样，\n工匠们互相交换了眼神。
49,頭領,なぁ騎空士さんよぉ、\nアンタらにはまだやることがあんだろ？,我说，骑空士。\n你们还有该做的事吧？
50,頭領,俺達のことは気にせず、\n先に進んでくれ。,不用管我们，\n继续往前走吧。
51,ルリア/露莉亚,でも……,可是……
52,頭領,俺達ならもう大丈夫だ。\n薬やら何やらで多少は回復したし、\n自力で避難所まで辿り着いてみせるさ。,我们已经没事了。\n吃了药和东西，也恢复了一些，\n一定能靠自己走到避难所。
53,,職人達はドンと胸を叩き、\nにっこりと微笑む。,工匠们用力拍了拍胸膛，\n露出笑容。
53-sel1_txt,,わかった。ありがとう,明白了，谢谢
53-sel2_txt,,本当に大丈夫？,真的没问题？
54,頭領,おいおい、礼を言うのはこっちの方だ。\nありがとよ。,喂喂，该道谢的是我们才对。\n谢谢你们。
56,頭領,ひとりでこっから\n這い出た奴もいたんだろ？\nなら、俺達も負けてらんねぇからな！,不是还有人独自\n从这里爬出去了吗？\n我们也不能输给他啊！
57,ラカム/拉卡姆,ははっ！\n意地っ張りな奴らだな。,哈哈！\n真是一群固执的家伙。
58,頭領,へっ、職人なんてのは、\nたいがいそんなモンさ！,嘿，干我们这行的\n基本都是这副德性！
59,ビィ/碧,高台の講堂が避難所になってて、\n医者もいるから、\nしっかり診てもらえよな！,高地上的礼堂就是避难所，\n那里还有医生，\n记得让他好好看看啊！
60,頭領,おうよ！,好嘞！
61,,力強い足取りで出口に向かう職人達を\n見送った姬塔一行は、\n更に洞窟の奥へと進んでいく。,目送工匠们步履坚定地\n走向出口后，姬塔一行\n继续深入洞窟。
66,ティアマト/提亚玛特,────,————
67,ルリア/露莉亚,あれ？\nこれ……階段、ですよね。,咦？\n这……是阶梯吧。
68,ラカム/拉卡姆,おいおいおい……\nこの洞窟は自然に出来たんじゃなく、\n誰かが作ったモンだってのか……？,喂喂喂……\n难道这洞窟不是自然形成的，\n而是有人建造的……？
69,ティアマト/提亚玛特,────,————
70,ルリア/露莉亚,あの……\nどうせ考えたってわからないんだから、\n先に行こうって……,那个……\n她说反正再怎么想也想不明白，\n不如先继续前进……
71,ラカム/拉卡姆,ははっ、確かにそれもそうだな。\n先に進みゃ、\n何かわかるかもしれねぇ。,哈哈，说得也是。\n继续往前走，\n说不定就能弄明白了。
72,,こうして姬塔達は、\n警戒を強めながら\n慎重に階段を下りていくのだった。,就这样，姬塔一行提高警惕，\n小心翼翼地沿阶梯向下走去。
info,,,scene_ult_chr445_ep2_q1_s10
译者,,,GPT-5.6 Sol
