id,name,text,trans
44,カシウス/卡西乌斯,では俺は行ってくる。\nくれぐれも\n解剖されないようにしろ。,那么我出发了。\n你可千万别被人解剖了。
45,アイザック/艾扎克,ああ、いかないで兄弟……\n<span class='scene-font-2'>なんか選択ミスった気がする……</span>\n<span class='scene-font-2'>とほほ……</span>,啊，别走啊，兄弟……\n<span class='scene-font-2'>总觉得自己选错选项了……</span>\n<span class='scene-font-2'>真倒霉……</span>
51,,一方──,另一方面——
81,オクトー/奥克托,クハハハハハ！！,咕哈哈哈哈哈！！
82,更木剣八,いいぞ、ジジイ！！\nもっとやれんだろッ！！,不错啊，老头！！\n你还能打得更狠吧！！
85,アズサ/梓,どうすれば……\nな、ナルメア……,该怎么办……\n娜、娜尔梅亚……
86,ナルメア/娜尔梅亚,ふたりとも、もうやめて。\n実力を計るのが目的ならば\nもう十分でしょう。,你们两个快住手吧。\n如果只是想衡量彼此的实力，\n应该已经足够了。
87,更木剣八,十分だァ？\nまだまだジジイの\n本気を引き出せてねえよ！,足够了？\n我还远远没逼出\n这老头的真本事呢！
88,オクトー/奥克托,それは此方も同じこと。\nうぬの力、未だ一割も\n出してはおらぬと見た。,老夫亦是如此。\n依老夫之见，你连一成力量\n都还没有拿出来。
89,更木剣八,どうだかなぁッ！！\nハァッ！！,谁知道呢！！\n喝啊！！
92,ナルメア/娜尔梅亚,…………,…………
93,ナルメア/娜尔梅亚,アズサ、私の動きを真似して。\n貴方なら絶対に出来る。\n……自分と私を信じて。,梓，模仿我的动作。\n你绝对做得到。\n……相信自己，也相信我。
94,アズサ/梓,えっ……？\nわ、解った……！！,咦……？\n我、我知道了……！！
97,,瞬間、ナルメアが姿を消し、\n寸秒遅れてアズサも消える。,刹那间，娜尔梅亚消失了踪影，\n不到片刻，梓也随之消失。
101,,次にふたりが姿を現した時、\nアズサは眼帯の男の、ナルメアは\nオクトーの刀を刃で止めていた。,两人再次现身时，\n梓以刀刃挡住眼罩男人的刀，\n娜尔梅亚则挡住了奥克托。
102,更木剣八,あぁ……？,啊……？
103,オクトー/奥克托,…………,…………
104,ナルメア/娜尔梅亚,止めてって。\n私言ったわ。,我说过了。\n快住手。
105,更木剣八,割って入るたぁ、良い度胸だ。\nてめえらもおもしれえじゃねえか。\n女ども……！！,敢插到我们中间，胆量不错。\n你们这些女人，\n也挺有意思啊……！！
106,アズサ/梓,ぐっ、くうぅ……,唔、呜……
107,アズサ/梓,（な、ナルメアぁ……此方には\n荷が重すぎる……この男の刀\nなんと凶悪なことか……）,（娜、娜尔梅亚……这对我来说\n实在太过勉强了……这个男人的刀\n何等凶暴……）
108,更木剣八,そんなに混ざりてえなら\n全員、ぶった切って──……,既然这么想加入，\n我就把你们所有人都砍了——……
109,オクトー/奥克托,終いとするか、客人よ。,到此为止吧，客人。
112,謎の魔物の群れ,…………！！,…………！！
113,更木剣八,チッ……邪魔が次々と……\n<span class='scene-font-4'>消えやがれッ！！</span>,啧……碍事的家伙接连不断……\n<span class='scene-font-4'>给我消失！！</span>
114,オクトー/奥克托,フンッ！！,哼！！
115,,現れた謎の魔物の群れに対し、\n眼帯の男とオクトーは刀を振るう。,面对突然现身的神秘魔物群，\n眼罩男人与奥克托同时挥刀。
119,謎の魔物の群れ,──……,——……
125,,群れは彼らの\n一振りで消し飛び、\n辺りに静寂が満ちた。,魔物群被两人的一击尽数轰飞，\n四周重新恢复了寂静。
126,オクトー/奥克托,熱が入り過ぎたようだ。\n異質なる化生とはいえ、\nあの気配に気づかぬとは。,看来老夫太过投入了。\n虽说是气息异质的妖物，\n竟未能察觉它们靠近。
127,ナルメア/娜尔梅亚,あれはきっと\n放置できなかったでしょう？,但那些东西出现了，\n你们肯定也没办法放着不管吧？
128,ナルメア/娜尔梅亚,正直……\n楽しそうだったから止めるのは\n躊躇しちゃったけど。,说实话……\n看你们打得那么开心，\n我也有些犹豫该不该阻止。
129,アズサ/梓,（そうだったのか……此方も\nナルメアと死合うのは好きだが……\nこれが高みに達する者の価値観か）,（原来如此……我也喜欢与娜尔梅亚\n以命相搏……这就是抵达巅峰之人\n所拥有的价值观吗？）
130,更木剣八,おら、邪魔なら消えたぞ。\n続きをやろうぜ、ジジイ。\nそれとも、てめえもやんのか？,好了，碍事的家伙已经消失了。\n继续吧，老头。\n还是说，你也要加入？
131,アズサ/梓,こ、此方は……,我、我就……
132,オクトー/奥克托,興は削がれたろう。\n……癖はあろうが、\n意図せぬ枷もあると見える。,兴致已经被搅了吧。\n……虽说你自身也有些习性，\n但似乎还承受着并非出于本意的束缚。
133,更木剣八,何だ、気づいてやがったか。,什么啊，被你发现了。
134,アズサ/梓,え？　な、どういうことだ？,咦？什、什么意思？
135,ナルメア/娜尔梅亚,貴方の太刀筋、\n本当に素晴らしいわ。\nけど……縛られている。,你的刀法\n真的非常出色。\n可是……它正受到束缚。
136,更木剣八,チッ、どうも\nこっちに来てから\n調子が悪くてな。,啧，不知怎么的，\n自从来到这里以后，\n状态就一直不好。
137,オクトー/奥克托,己が意志の下ならず、\n他者に縛られた枷となれば\n余計に無粋よな。,若非出于自身意志，\n而是被他人强加束缚，\n那便更加不解风情了。
138,ナルメア/娜尔梅亚,本気でやろうとしても\n全力が出せないのならば……,如果明明想认真交锋，\n却没办法发挥全力……
139,ナルメア/娜尔梅亚,決着がどうなろうと、\n無念が残るでしょう……？,那不管最后谁胜谁负，\n都会留下遗憾吧……？
140,更木剣八,……チッ。やめだやめ。\n興醒めもいいとこだ。,……啧。不打了不打了。\n真是扫兴透顶。
141,更木剣八,ところで、ジジイ、\n何を拾ってやがった？,话说回来，老头，\n你刚才捡了什么东西？
142,オクトー/奥克托,ふむ。\n受け取るが良い、娘よ。,嗯。\n姑娘，你且收下吧。
145,アズサ/梓,わっ……これは……なんだ？,哇……这是什么？
146,アズサ/梓,金属の欠片……？\nいや、刀の一部、か？,金属碎片……？\n不，是刀的一部分吗？
147,オクトー/奥克托,仔細は不明。\n然し空に迫る異変に\n関わるものであろう。,详情尚且不明。\n但此物想必与逼近空之世界的\n异变有关。
148,アズサ/梓,異変……？\nずっと妙な感じは\n覚えていましたが……,异变……？\n我一直都感觉到\n某种异样……
149,ナルメア/娜尔梅亚,やっぱりアズサも感じてたんだ。\nねえ、貴方は……,果然梓也感觉到了。\n那个，请问你是……
150,更木剣八,剣八。\n更木剣八だ。,剑八。\n更木剑八。
151,ナルメア/娜尔梅亚,えっと……ザラキさんもさっき\n異変って言ってたよね。何が\n起きてるのか教えてくれないかな。,呃……更木先生刚才\n也提到了异变吧。能不能告诉我们，\n究竟发生了什么？
152,更木剣八,めんどくせえ……,真麻烦……
153,,そう言いつつも更木は\n自分達の世界の異変と自身が\n異世界の存在であることを話し始める。,尽管嘴上这么说，\n更木还是开始讲述自己所在世界的异变，\n以及自己来自异世界一事。
159,オクトー/奥克托,成程。\n随分と奇怪よな。,原来如此。\n当真离奇得很。
160,ナルメア/娜尔梅亚,私達が感じる空の違和感もたぶん、\nザラキさんの世界の異変と\n繋がっている気がするね……,我们感觉到的天空中的异样，\n大概也和更木先生所在世界的异变\n有所联系吧……
161,ナルメア/娜尔梅亚,さっきの魔物の様子も\nおかしかったし……\nそれとも関係あるのかな。,刚才那些魔物的样子\n也很奇怪……\n会不会也与此有关呢。
162,アズサ/梓,解らない……\n一度姬塔殿に\n聞いてみるのはどうだろう。,我不知道……\n要不要先去问问\n姬塔阁下？
163,ナルメア/娜尔梅亚,そうね、それがいいわ。\nオクトーも一緒に\n行きましょう。,嗯，这样最好。\n奥克托也和我们一起去吧。
164,オクトー/奥克托,斬らねばならぬものを\n斬ったのちに向かうとするか。,待斩尽应斩之物后，\n老夫便与你们一同前往。
169,謎の魔物/谜之魔物,ク……コ……,咕……咯……
170,アズサ/梓,なっ……新手か！？,什……又有新的敌人吗！？
171,更木剣八,<span class='scene-font-4'>ハッハッハ！！</span>\nさっきの雑魚よりも\n愉しめそうだなァ……！！,<span class='scene-font-4'>哈哈哈！！</span>\n看起来比刚才那些杂鱼\n更能让我尽兴啊……！！
172,ナルメア/娜尔梅亚,来る……！！,要来了……！！
info,,,scene_evt260722_cp2_q2_s10
译者,,,GPT-5.6 Sol
