id,name,text,trans
39,イオ/伊欧,……安物？,……便宜货？
40,イオ/伊欧,あのねえ！　どの細工物も、\n職人さんが心を込めて作った、\n全空にひとつしかないものなの！！,听着！每一件工艺品，\n都是工匠倾注心血制作，\n全空独一无二的！！
41,イオ/伊欧,宝石にだって負けない逸品なの！\nそれを馬鹿にするなんて\n許さないんだから！！,是连宝石都不逊色的珍品！\n竟敢瞧不起它，\n我绝不原谅！！
42,強盗/强盗,ケッ、だからなんだよ！\nこちとら……,哼，那又怎样！\n老子……
43,ロゼッタ/萝赛塔,黙りなさい。,闭嘴。
44,,ロゼッタの植物が、\n強盗の口をくつわのように塞ぐ。,萝赛塔的植物，\n像套上嚼子般堵住了强盗的嘴。
45,イオ/伊欧,このオタンコナス！\n牢屋に入って反省しなさい、\nべーっだ！！,这个大笨蛋！\n进牢房反省去吧，\n呸！！
46,,舌を出したイオは、そうしてから\n自分の行動を冷静に思い返す。,伸出舌头后的伊欧，\n之后冷静地回想自己的行为。
47,イオ/伊欧,（強盗は、捕まえられたけど……）,（虽然抓住了强盗……）
48,イオ/伊欧,（あたし、全然レディっぽくなかった！\nロゼッタは落ち着いてたのに、\n頭に血が上っちゃって……）,（我，完全不像个淑女！\n萝赛塔那么冷静，\n我却气血上头了……）
49,イオ/伊欧,う、うぅ～……,呜、呜呜～……
50,イオ/伊欧,あたしって、どうしてこうなの……,我，为什么会这样……
51,ガラス細工屋の店員/玻璃工艺品店店员,あの……！,那个……！
52,ロゼッタ/萝赛塔,大丈夫？　殴られたところが\n腫れてしまっているわね……,没事吧？被打的地方\n肿起来了呢……
53,ガラス細工屋の店員/玻璃工艺品店店员,これくらい平気です！,这点伤不要紧的！
54,イオ/伊欧,あの、これ……\n取り返しておいたから！,那个，这个……\n我给你抢回来了！
55,ガラス細工屋の店員/玻璃工艺品店店员,ありがとうございます、\nなんとお礼を言えばいいのか……！,非常感谢，\n不知该如何道谢……！
56,イオ/伊欧,気にしないで。,别在意。
57,イオ/伊欧,……あ！\n商店街の警備の人が来たみたい。,……啊！\n商店街的警卫好像来了。
58,イオ/伊欧,捕まえた強盗を預けて、\nあたし達は帰ろうロゼッタ。\nちょっと疲れちゃった……,把抓住的强盗交给他们，\n我们回去吧萝赛塔。\n我有点累了……
59,ロゼッタ/萝赛塔,イオちゃん……？,伊欧妹妹……？
60,イオ/伊欧,ねっ！　行こ！,好啦！我们走吧！
61,,イオはロゼッタを押すようにして、\n騎空艇への帰り道を辿るのだった。,伊欧像是催促般地推着萝赛塔，\n踏上了回骑空艇的路。
info,,,scene_chr1004_q3_s10
译者,,,deepseek-v4-pro
