id,name,text,trans
42,イオ/伊欧,あたしもさっき知ったんだけど。\nここって、大浮上の直後に\n原因不明の爆発事件が起きたんだって。,我也是刚才才知道的。\n这里在大浮升之后不久，\n发生过原因不明的爆炸事件。
43,イオ/伊欧,だから解明まで閉鎖になったの。\nこんな危ないところに逃げ込むなんて、\nまったく……もう……,所以在查明原因之前被关闭了。\n逃到这种危险的地方来，\n真是的……唉……
44,イオ/伊欧,…………,…………
45,イオ/伊欧,（あいつ……）,（那家伙……）
48,ルアテア/露亚特,だから今度は、わたしの番。\n誰も助けなかったわたしを\n助けてくれたあなたに恩を返す。,所以这次轮到我了。\n报答你帮助了\n没有人帮助的我。
49,ルアテア/露亚特,わたしがあなたの笑顔を取り戻す！！,我会找回你的笑容！！
52,イオ/伊欧,師匠に教えてもらったから……\n師匠が教えてくれたから……\nだから……今度はあたしの番なんだ！！,因为是师父教我的……\n因为是师父教我的……\n所以……这次轮到我了！！
53,イオ/伊欧,見ててよ師匠……笑わせてあげる。\n師匠仕込みの最強に最高な魔法で、\nあたしは貴方の笑顔を取り戻す！！,看着吧师父……我会让你笑。\n用师父传授的最强最棒的魔法，\n我会找回你的笑容！！
56,イオ/伊欧,（同じなんだ……\nあたしの旅が始まった理由と、\nあいつがこんなことを始めた理由は）,（是一样的……\n我踏上旅途的理由，\n和那家伙开始做这种事的原因）
57,イオ/伊欧,（自分にとってほとんど全てだった人が\n変わってっちゃうのが\n許せなくて、悲しくて）,（无法原谅、悲伤于\n对自己而言几乎是全部的人\n渐渐改变）
58,イオ/伊欧,師匠を騙して\n傷つけたことは絶対許せない。\n許せないのに……,我绝对无法原谅\n他欺骗并伤害师父。\n无法原谅……
59,イオ/伊欧,気持ちは、少しだけわかっちゃう。\nでも、あたし……,但心情，我稍微能理解一点。\n不过，我……
62,ロゼッタ/萝赛塔,強いのね……イオちゃんは。,真坚强啊……小伊欧。
65,イオ/伊欧,……そうよね。\nこんな弱虫のあたし、あたしじゃない。,……是啊。\n这么懦弱的我，不是我。
66,イオ/伊欧,ロゼッタは、あたしと一緒に並んで\n歩くのが新しい夢って\n言ってくれたんだもん。,因为罗塞塔说过，\n和我并肩走路\n是新的梦想。
67,イオ/伊欧,こんなあたしじゃ、艇に帰った時\nロゼッタの隣を堂々と歩けないわ。\nそんなの絶対に嫌！,这样的我，回到飞艇后\n就无法堂堂正正地走在罗塞塔身边了。\n我绝对不要那样！
68,イオ/伊欧,だから──,所以——
69,,イオは身をひるがえし、\n確固たる足取りで\n紛糾する議論の場へ戻った。,伊欧转过身，\n以坚定的步伐\n回到了争论不休的现场。
75,バルツ特務官/巴尔茨特务官,兵の中には、奴らの行為を\n強く非難する者もいる。\nいま徹底的に叩くべきと言う声もある。,士兵中也有强烈谴责他们行为的人。\n也有人主张应该趁现在彻底打击。
76,ビィ/碧,気持ちはわからねぇでもないけど、\nあいつらにも一応言い分はあったろ。\n徹底的ってのはよぅ……,不是不能理解他们的心情，\n但那帮家伙也有自己的说辞吧。\n所谓彻底……
77,ヴァイト/斑特,降伏勧告へは、僕が行くのはどうだ？\n幸い、盟主のルアテアとも\n面識がある。,让我去劝降怎么样？\n幸好我和盟主露亚特\n也有过一面之缘。
78,バルツ特務官/巴尔茨特务官,賓客を使者の代表にするのは──,让宾客担任使者代表——
81,イオ/伊欧,なら、あたしが行くわ！,那我去！
82,アルメイダ/阿尔梅达,イオっち……,小伊欧……
83,イオ/伊欧,いい加減にしなさいって、\nあたしがあいつに言ってきてあげる。\nついでだけどね。,我去跟她说适可而止。\n虽然是顺便的。
84,イオ/伊欧,あたしは、あいつに！\nどーしても言いたい事があるんだから！,我对那家伙！\n无论如何都有话要说！
info,,,scene_evt260529_cp6_q2_s10
译者,,,deepseek-v4-flash
