id,name,text,trans
13,,和やかに話しつつ、\n姬塔達は道を進む。\nその時だった。,一行人和乐地聊着天，\n继续前行。\n就在这时。
16,気弱な青年,あの～、すみません。\n皆さん、騎空士でしょうか……？,那、那个，不好意思。\n各位是骑空士吗……？
17,ビィ/碧,おう、そうだけど……\n兄ちゃん、なんか用か？,对啊……\n大哥，有什么事吗？
18,気弱な青年,突然声をかけてすみません。\nその、頼みたいことがありまして……,突然搭话实在抱歉。\n那个，我有件事想拜托各位……
19,気弱な青年,この手紙を\n西に行った先の島に住む恋人に\n届けていただきたいんです。,我想请各位把这封信\n送给住在往西那座岛上的\n恋人。
20,サンチラ/桑琪拉,…………！？,…………！？
21,サンチラ/桑琪拉,（恋人へのお手紙……！\n文通だなんて素敵ですわ～）,（给恋人的信……！\n笔友往来真是美好呀～）
22,サンチラ/桑琪拉,（今すぐ詳しい話をお聞きしたいけれど\n……でもだめだわ。はしたないもの）,（真想马上听详情，\n……可是不能这样，太不矜持了）
23,ビィ/碧,手紙を届けるのはいいんだけどよ、\nなにも騎空士に頼まなくても\nいいんじゃねぇか？,送信是没问题，不过啊，\n也不用非得拜托骑空士\n不可吧？
24,気弱な青年,いえ……それにはその、\nやむにやまれぬ事情がありまして……,不……这其中有些\n不得已的缘由……
25,サンチラ/桑琪拉,（やむにやまれぬ事情！？\nますます気になります！\nしかし、いや、でも……）,（不得已的缘由！？\n我越来越在意了！\n可是，不行、但是……）
26,ルリア/露莉亚,事情……ですか？　困っているなら、\n話してみてくれませんか？\nなにか力になれるかもしれません。,缘由……吗？如果您有困难，\n可以和我们说说吗？\n说不定我们能帮上忙。
27,気弱な青年,困っている……そうですね。\n困っているかもしれません。\nとはいえ、これは自業自得なんです──,有困难……是啊。\n或许的确是有困难。\n不过这也是我咎由自取──
33,気弱な青年,僕と彼女はパン屋を開くのが夢でした。\nそのために、ふたりで一生懸命、\n資金を貯めていたんです。,我和她的梦想是开一家面包店。\n为此我们两人拼命地\n攒钱。
34,サンチラ/桑琪拉,（夢へ向かって二人三脚なんて、\nとってもドリーミー……！）,（为了梦想并肩努力，\n真是太梦幻了……！）
37,気弱な青年,しかし、一向に資金は貯まらず、\n将来への不安が大きくなっていた頃、\n援助したいと言う人が現れました。,可是钱一直没攒下来，\n正当我对未来越来越不安时，\n有人说愿意资助我们。
38,気弱な青年,彼らが持ち掛けてきた怪しげな話に、\n僕は考えなしに飛びついてしまい……\n後悔した時には、後の祭りでした。,对他们提出的可疑说法，\n我不假思索地信了……\n等到后悔时，已经太晚了。
44,気弱な青年,法外な利子で借金は膨れ上がり、\n更には彼らに恋人の身の安全を脅され、\nこの島で、働くことに……,债务因离谱的利息不断膨胀，\n他们还威胁我恋人的安全，\n我只好在这座岛上劳动……
45,くろっこ/黑子,騎空士に手紙を頼むのもそういう理由？,所以才拜托骑空士送信？
46,気弱な青年,はい。逃げ出すかもしれないから、と。\n手紙を出しに町に出ようものなら、\n見張りに袋叩きにされてしまいます。,是的。他们说怕我逃跑。\n要是我去镇上寄信，\n监工就会把我痛打一顿。
47,気弱な青年,ですからこうして\n時折通りがかる騎空士の方に\n無事を伝える手紙を託しているんです。,所以我便把报平安的信\n托付给偶尔路过的\n骑空士。
48,ルリア/露莉亚,そうだったんですね……,原来是这样……
49,サンチラ/桑琪拉,…………,…………
50,サンチラ/桑琪拉,許せません！！,不可原谅！！
51,ルリア/露莉亚,ええっ！？,咦咦！？
52,サンチラ/桑琪拉,し、失礼いたしました……\n私としたことが、はしたない声を……,失、失礼了……\n我居然发出了这么不矜持的声音……
53,サンチラ/桑琪拉,とにかく睦まじい男女を\n引き裂くだなんて、\nとんでもない悪党です。,不管怎样，拆散恩爱的男女，\n实在是\n十恶不赦的坏人。
54,気弱な青年,……契約書もロクに読まず、\nサインをしてしまった僕が悪いんです。\nあと２年も働けば、借金は返せます。,……是我不好，没好好看契约书\n就签了字。再工作两年，\n就能还清债了。
55,サンチラ/桑琪拉,２年！？,两年！？
56,気弱な青年,ですから、どうか手紙をお願いします。\nこれさえ届けることができれば、彼女を\n心配させることもないでしょうから……,所以拜托各位送信。\n只要能送到，就不会让她\n一直担心了……
57,サンチラ/桑琪拉,……借金の件、\n私に任せてくださいませんか？,……债务的事，\n能交给我吗？
58,気弱な青年,えっ！？　いや、しかし、\nそこまでしていただくわけには……,咦！？不，可是，\n我怎么能劳烦您到这个地步……
59,サンチラ/桑琪拉,想い合う男女を２年もの間、\n離ればなれにしておくなど、\n許されざることですわ！,让相爱的男女整整两年\n天各一方，\n这种事绝不可饶恕！
60,ビィ/碧,お、おい……\nお前、108年も眠ってたのに……,喂、喂……\n你明明都睡了108年了……
61,サンチラ/桑琪拉,関係ありませんわ！,这没有关系！
62,サンチラ/桑琪拉,私は歳神として、\n目の前で起こる不幸を\n見過ごすわけにはまいりません。,身为岁神，\n我绝不能对眼前发生的不幸\n视而不见。
63,気弱な青年,歳神……,岁神……
64,気弱な青年,……ってお役目様！？\nし、失礼しました！\nそうとは知らず……,……是役目大人！？\n失、失礼了！\n我竟然不知道……
65,サンチラ/桑琪拉,とんでもございません！\n私もつい先日、\n午神に任命されたばかりの新参者です。,哪里的话！\n我也是前不久才刚被任命为\n午神的新人。
66,サンチラ/桑琪拉,しかし、歳神である以上、\nあなたのような方を助けるのは、\n私の責務なのです。それと──,但既然身为岁神，\n帮助像您这样的人，\n就是我的职责。而且──
67,サンチラ/桑琪拉,こちら、お返しいたしますわ。\nここに書かれた言葉は、\nあなた自身でお伝えするべきです。,这个还给您。\n这里写下的话，\n应该由您亲自传达。
68,気弱な青年,お役目様、しかし……,役目大人，可是……
69,サンチラ/桑琪拉,不安になるお気持ちはわかります。\nですが、どうかこの私を\n信じてはいただけないでしょうか？,我明白您不安的心情。\n不过，能否请您\n相信我呢？
70,気弱な青年,いや……そうではなく。\nこれ、僕の手紙じゃありませんよ。,不……不是这个意思。\n这不是我的信。
71,サンチラ/桑琪拉,えっ？,咦？
72,,サンチラが自分の手をのぞき込むと、\nそこには布が握りしめられていた。,桑琪拉低头看向自己的手，\n发现她紧紧握着的\n是一块布。
73,サンチラ/桑琪拉,し、失礼いたしました。\nこれは私のハンケチーフですわ……,失、失礼了。\n这是我的手帕……
74,しろっこ/白子,もう、サンチラってばうっかりさん。\n手紙はこっちでしょ。,真是的，桑琪拉也太粗心了。\n信在这边啦。
75,,しろっこはサンチラのポケットにある\n手紙を指さす。顔を赤らめながら、\nサンチラはそれを手渡すのだった。,小白指向桑琪拉口袋里的信。\n桑琪拉红着脸，\n将信交到了青年手中。
81,サンチラ/桑琪拉,姬塔様、申し訳ありません。\n私ったら、勝手なことを……,姬塔大人，对不起。\n我擅自做了这种事……
82,サンチラ/桑琪拉,他人の色恋話となると、\nつい熱が入ってしまい……\nお恥ずかしい限りですわ……,一遇到别人的恋爱故事，\n我就忍不住热血上头……\n真是羞愧……
83,ルリア/露莉亚,いえ！　困っている人を\n見過ごすなんてできません！,没事的！\n我们不能对有困难的人\n坐视不理！
84,ルリア/露莉亚,それに、\nあの人を励ますサンチラちゃん、\nとってもかっこよかったですよ！,而且，\n桑琪拉鼓励那个人的时候，\n真的很帅哦！
85,ビィ/碧,そうだぜ！　まぁ、\nハンカチ渡してたのには\n笑っちまったけどな！,是啊！不过，\n你把手帕递出去那事，\n可把我笑坏了！
86,サンチラ/桑琪拉,それは忘れてくださいまし……,请忘了那件事吧……
87,,そして姬塔達は、\n男から聞いた悪徳金貸しの事務所へ\n向かうのだった。,随后，姬塔一行前往\n青年所说的恶德放贷者\n事务所。
93,？？？,ボス、報告があります。\n赤いトカゲを連れたガキの騎空団が\nウチに乗り込んできました。,老大，有报告。\n有个带着红色蜥蜴的小鬼骑空团\n闯进咱们这儿了。
94,？？？,トカゲですか？　それは奇妙な。\nま、適当に言いくるめてください。\nカモになりそうであれば、勧誘を。,蜥蜴吗？真奇怪。\n总之随便忽悠他们一下。\n看着像肥羊就拉他们入伙。
95,？？？,しかし、言いづらいんですが、\n今年は“午年”ですし、\n万全を期した方がよいのでは……,可是，这个不太好说，\n今年是「午年」，\n我们是不是该万无一失些……
96,？？？,“午年”……そうでしたね。\n忌々しいですが、仕方ありません。\n私が直々に対処することにしますか。,「午年」……是啊。\n虽然令人不快，也没办法。\n就由我亲自处理吧。
97,,悪徳金貸しの事務所では\nサンチラにとって奇妙な“因縁”が\n待ち受けているのだった。,在恶德放贷者的事务所里，\n正有一段奇怪的「孽缘」\n等待着桑琪拉。
info,,,scene_chr977_q1_s10
译者,,,GPT-5.6 Terra
