id,name,text,trans
55,,プロメティアは深々と頭を下げ、\nクラリスと共に\n部屋を出ていくのだった。,普洛美缇娅深深地鞠了一躬，\n和克拉莉丝一起\n走出了房间。
61,ルリア/露莉亚,お疲れさまでした！\nいい面談、できましたか？,辛苦了！\n面谈进行得顺利吗？
62,プロメティア/普洛美缇娅,はい、それはもう。,是的，非常顺利。
63,ロゼッタ/萝赛塔,食堂にお茶と簡単なお菓子を\n用意しているわ。他の面談が終わるまで\nゆっくりしていって。,食堂里准备了茶和简单的点心。\n在其他面谈结束之前，\n去好好休息一下吧。
64,,ロゼッタの案内に従い、\n待機所となった廊下を\n歩くクラリス親子。,在萝赛塔的指引下，\n克拉莉丝母女走在\n被当作等候区的走廊上。
65,,そんなふたりと入れ替わるように、\nナルメア親子が部屋に通されていた。,与两人擦肩而过般，\n娜露梅一家被请进了房间。
66,クラリス/克拉莉丝,にしても、なんか普通だったね。\nお母様のことだから、もっとこう……,话说回来，感觉挺普通的呢。\n我以为按照母亲大人的性格，会更……
67,プロメティア/普洛美缇娅,あなたとの関係について、\n根掘り葉掘り聞くと？,会对你们的关系，\n刨根问底吗？
68,クラリス/克拉莉丝,まあ、正直ひやひやしてたけど。,嘛，老实说我刚才还一直捏着把汗。
69,プロメティア/普洛美缇娅,進展はもちろんあってほしいですが、\nふたりの関係の中身を\n逐一確認するつもりはありません。,虽说当然希望能有进展，\n但我并不打算把你们关系的内容\n逐一确认个遍。
70,プロメティア/普洛美缇娅,それは、あなたと姬塔さん、\nふたりだけが知っていればいい。\nそういうものです。,这件事，只要你和姬塔小姐\n两个人知道就好了。\n感情就是这么一回事。
71,プロメティア/普洛美缇娅,それに、うるさい姑と思われては\nいけませんから。,况且，我可不能\n被当成啰嗦的丈母娘啊。
72,クラリス/克拉莉丝,いいこと言いつつ気が早いなもう……,明明在说好话，怎么这么心急啊真是的……
73,プロメティア/普洛美缇娅,ふふっ……,呵呵……
76,,そんなふたりの微笑ましい会話に\n聞き耳を立てる親子が一組……,此时，有一对母女\n正竖起耳朵听着两人那令人会心一笑的对话……
77,リリアナ/莉莉娅娜,むむ……,唔唔……
78,アンスリア/安苏莉娅,……あの、アナ？\nスープの時みたいに、\n無駄に気合入れなくていいからね？,……那个，阿娜？\n不用像做汤那次一样，\n白费力气地去鼓足干劲哦？
79,リリアナ/莉莉娅娜,むむむ……,唔唔唔……
80,アンスリア/安苏莉娅,聞いてない……,根本没在听……
81,,独特の緊張感を全身に漲らせ、\nリリアナは己の出番を待つのだった。,莉莉娅娜全身充满着独特的紧张感，\n等待着自己出场。
info,,,scene_evt260329_cp5_q2_s10
译者,,,gemini-3.1-pro-preview
