id,name,text,trans
29,ロゼッタ/萝赛塔,ジェームズ？\n100年前りっちょをフッた男のこと？,詹姆斯？\n100年前把莉丝甩了的男人？
30,リッチ,あ、ちょお……！？,啊，等等……！？
31,ビィ/碧,なんだぁ？\nほんとは嬢ちゃんフラレてたのか？,啥啊？\n小姐是被甩了吗？
32,ロゼッタ/萝赛塔,フラレたというか……\n彼にとってはただの本屋の常連客で、\nりっちょがひとりで盛り上がってて──,被甩倒不是……\n对他来说只是个常来书店的顾客，\n莉丝一个人自high……
33,リッチ,止めろォ！\nおなか殴るぞ！？,别说了！\n我要揍你了哦！？
34,ロゼッタ/萝赛塔,だ～め。\n悪戯に皆を揶揄った罰よ。,不～行。\n这是对大家恶作剧的惩罚哦。
35,ロゼッタ/萝赛塔,でね……\nある日その彼が結婚。\nその夜りっちょは絶望に悶えて──,然后……\n有一天他结婚了。\n那个晚上莉丝陷入绝望──
36,リッチ,わあァァァ！\n止めろよォォォ！？,哇啊啊啊！\n住手啊啊啊啊啊啊！？
37,リッチ,ローズのクソッタレェェェ……！,萝斯你这混蛋……！
38,ロゼッタ/萝赛塔,あらあら……\n少々お灸を据え過ぎたかも？,哎呀哎呀……\n我或许有点过头了？
39,ルリア/露莉亚,ずっと昔のことなのに……\n心の傷が深かったんですね。,尽管是很久以前的事情……\n心灵的伤痕还是很深。
40,ロゼッタ/萝赛塔,まぁでもりっちょの場合、\n恋に恋する段階というか、\nいわゆる思春期特有の羞恥心ね。,嗯，但是对莉丝来说，\n恋爱时期的窘迫感，\n也是青春期的典型特征吧。
41,ビィ/碧,あはは！\n男の名前も適当だったもんなあ。,哈哈！\n连男人的名字都是随便编的呢。
42,ビィ/碧,でもさっきのロゼッタの話だと、\n絶望に悶えてボンビーが出たってのか？,但是按照刚才罗塞塔的说法，\n绝望的时候会出现ボンビー？
43,ロゼッタ/萝赛塔,ええ。\n原理はちょっとわからないけれど。,是的。\n虽然原理有点不清楚。
44,ロゼッタ/萝赛塔,そういえば姬塔さん。\nりっちょの入団希望の話は聞いた？,说起来姬塔，你听说过莉丝想要加入的事吗？
45,ロゼッタ/萝赛塔,ボンビーは全空を巡っててね。\nこの艇は都合がいいって言ってて……,ボンビー正在全空中游荡。\n她说这艇很方便……
45-sel1_txt,,いいよ,好的
45-sel2_txt,,困るよ……,会有些困扰……
47,ルリア/露莉亚,うんうん！\nりっちょさんもボンビーも、\nこのままにできませんよね。,嗯嗯！\n莉丝和ボンビー都不能就这样放着不管吧。
49,ビィ/碧,あはは！\nありゃあ確かに問題児だぜ。,哈哈！\n确实是个问题儿童啊。
50,ビィ/碧,でもこのまま放置するのもなあ。\nとりあえず乗せておいてやろうぜ。,但是这样放任下去也不太好啊。\n暂时就让她上船吧。
51,ロゼッタ/萝赛塔,ウフフ。\nありがとう。\nあとでりっちょにも伝えるわね。,呵呵。\n谢谢。\n我待会儿会告诉露莉亚的。
52,ロゼッタ/萝赛塔,……迷惑にならないといいけれど。,……希望不会给你们带来麻烦。
58,,闇の力を取り戻すため、\n空の旅に加わった星晶獣のリッチ。,为了夺回她的黑暗力量，\n星晶獣的リッチ加入了空中旅行。
59,,どこか癖のある彼女は、\nロゼッタの心配をよそに、\n騎空団に何を齎すのだろうか……,她这个有些乖僻的女孩，\n会给骑空团带来什么呢，让我们拭目以待……
info,,,scene_chr701_q3_s10
译者,,,
